text,label,4,4
Hennessey - dreadful. Mutch - is he even on the pitch? Fryers - out of his depth unfortunately. #CPFC,fear,101,101
Nawaz Sharif's UN should start #à¤¸à¤¤à¥à¤¯_à¤¬à¥‹à¤§_à¤¯à¤¾à¤¤à¥à¤°à¤¾ as after all his #UNGA speech has awaken the world about their role in sponsoring,fear,155,155
@katiewhiskey_ @bradnarok candy corn is the greatest candy in the world when it comes to being objectively terrible,fear,115,115
"Let's not panic. Beat NYG who's atop the division, come home against Cleveland. Just like that you're 2-2 with a division win",fear,125,125
my alarm clock was ringing this morning n my flatmate knocked on my door and asked if i set anything on fire or if i'm burning alive :) :):),fear,140,140
"@GlobeChadFinn Sadly, not enough names. The whole farewell tour situation would make me shy away from good value b et.",fear,118,118
#goksfillyourhouseforfree should be retitled fill your house with old trash repainted ... #shocking #junk #trash,fear,112,112
"$100 says Teufel is 'reassigned' within the organization before next year, but I wish it was sooner... #Mets #thirdbasecoach #terrible #lgm",fear,139,139
Sleepy time.. happy mothers day all u momz,happy,42,42
@hm_custserv #awful service at your Camden store yesterday. Assistants thought it more important to put clothes on hangers than serve.,fear,134,134
@EurekaForbes U got to b kidding me. Anu from your firm responded when I sent the contact details. #customerexperience,fear,118,118
@metrotrains why is there no disabled access at pontefract monkhill?,fear,68,68
You have a #problem? Yes! Can you do #something about it? No! Than why,fear,70,70
We Are Source!!\n\n#mindset #philosophy #thoughtsbecomethings #news #lifehacks #fear #you #LIFE #PleaseRT #ProblemSolving,fear,121,121
Smokeys dad is sad :/,sadness,21,21
@rkuuleiq Fear is best/beast product of God/s. :) #aTheism #theism #biBle #afraid #christianity #hell #heaven #purgatory #psychology #jesus,fear,139,139
I can never find the exact #emoji that I'm after at the exact moment that I need it,fear,83,83
My mind always seems to work its best at night #restless,fear,56,56
"@mdthib This is so lovely! Or I am frightened, not sure which! But, wow!",fear,72,72
@SueWallace78 peanut butter???? You some kinda pervert??,fear,56,56
"Don't forget 2 test yr #smoke #alarm, #carbon #monoxide #detector #batteries. It could save your #life. ðŸˆðŸ© #Lovinleeds",fear,124,124
courage the cowardly dog is like american horror story for kids,fear,63,63
@Lillie_Billy don't worry me and my mans @JJB1Owens gave him a piece of our mind,fear,80,80
"$100 says Teufel is 'reassigned' within the organization before next year, but I wish it was sooner... #Mets #thirdbasecoach #lgm",fear,129,129
@MiSSLiNDZO no. ðŸ˜­ the last two we were out-bidded. So we got kinda discouraged so now we are taking our sweet time. The market is stupid tho,fear,143,143
We're very busy #coding a whole network manager for #unity3d based on #steamworks networking. #gamedev #indiedev #3amDeadTime #horror #game,fear,139,139
@ChrisWarcraft The concept that a gay magazine feels like it has to cover terrible people -because theyâ€™re gay voices- seems all upside down,fear,142,142
... in the same speech. However he did mention foreign hand and funding in terrorism in the country. ðŸ‘\n#ProudOfYouPrimeMinister,fear,131,131
#Partners are willing to #walk alongside you without being #intimidated by you. #WhoIsIT #Part2 #RelationShift #CLifeMacon,fear,122,122
Mary astounded there at the concept of having leftover milk at the end of your cereal #GBBO,fear,91,91
@smb_ryan @Kamper10 I couldn't care less about #GOTHAM. I haven't watched it since the mid point of season 1. #horrible,fear,119,119
#nobody #understand what #advocate mean if you do then use it #right #never be #afraid so #positive word is. I can that is #POWERFUL,fear,132,132
Watched tna for the first time in a long time what the hell happened to the #hardyboys #impactonpop #wwe #terrible,fear,114,114
@carlybigelow13 first you take the room now you wanna beat me up,fear,64,64
The irony in that last is that Republicans - more likely to watch Fox News - distrust the news media more. Yet they can't see Fox's lies!,fear,137,137
"And there you go. After that wild start, wouldn't be surprised at all if Sweden wins this game. Too much experience there to panic.",fear,131,131
"The more videos @PanicAtTheDisco post, the more i am convinced i might should not have done that #Brendonati",fear,108,108
"For a team as big as Bayern and the they like to play football, their pitch is fucking dreadful. Certainly no Emirates pitch anyway.",fear,132,132
Starting not to give a fuck and stopped fearing the consequence,fear,63,63
"@davidpreece12 @FitbaHacks Great defender, terrible positioning. Didn't know where he should be without Russel shouting at him for 90 mins",fear,138,138
@russian906 @kingerpag @dannewton1978 Of have a suspicion it was @lct1975 you know!!,fear,84,84
@Gotham3 ~ Crushes are for kids! Just like trix. \rHow bout some full blown up Love that makes you quiver deep down into your core? Y E S *=*,fear,141,141
"Big up @dj_argue, did I miss phantom dread syndrome by @GenesisElijah? dudes sick.",fear,82,82
Check out @VovimPrgel - From Scotland #gamer #YouTuber #vlogger #designer #animator #artist. TY for following The Wake #horror #horrorfilm,fear,138,138
"@ManUnitedWriter He has had a dreadful first half, not to mention rashford would've got on the end of a couple of those through balls #pace",fear,139,139
Follow this amazing Australian author @KristyBerridge #fiction #horror #zombies #angels #demons #vampires #werewolves #follow #authorlove,fear,137,137
"What do Aquila, Ajahnae, and Euriechsa have in common besides ridiculously stupid,horrible,ugly, God awful names? Tracey IS NOT their father",fear,140,140
"I like the commercial where @kohara19, on a chocolate milk bender, steals a soccer ball from some guys and refuses to give it back. #bully",fear,138,138
"@DeionSandersJr @DeionSanders so bad...Slash prices or send them to refugee camps, like team gear after they lose championships. #awful",fear,135,135
#goksfillyourhouseforfree should be retitled fill your house with old trash repainted ... #junk #trash,fear,102,102
"@Meruna_ as a musician, I can tell you that more people get discouraged when learning because of shitty instruments than anything else.",fear,135,135
@BossUpJaee but your pussy was weak from what I heard so stfu up to me bitch . You got to threaten him that your pregnant .,fear,123,123
@MS_Hiddle_Batch no the flavour of Danish is far better but Danish pastry can be daunting to make!,fear,98,98
"@Policy_Exchange A plus point, she won't have to queue for the loos. Any more plus points? Nope, can't think of any #shocking #sexism",fear,133,133
Halloween party coming soon! #turnt #ruinT #lit #firesauce #hotsauce #mildsauce #getsauced #champagnedreams #scary #kittens,fear,123,123
@dc_mma @ChampionsFight think shes afraid to fight Holly. One can only imagine what goes through her head when she thinks of Cyborg #terror,fear,139,139
@BigLepley @angela31694996 @TheIndigoArrow Want to start a biker gang together when the GTA Online Biker DLC comes out?,fear,119,119
The kid at the pool yelling is about to get a foot up his ass. #shutup #parents #kids,fear,85,85
It's never the end / When the moment is dire. / A small spark of hope / Can relight a new fire.,fear,95,95
I hate Bakewell tart â€¦ anything that tastes of almond essence is just horrid! #GBBO,fear,85,85
Smores plus jacuzzi equals amazing,happy,34,34
Snores on TL. Boredom sunk in.,sadness,30,30
"@vInZzzY we regret the inconvenience caused. We have noted your concern. We will get in touch with you soon to discuss. Rgds, Abhijit",fear,133,133
"@Berbaqueue @_indubioproreo shocking work ethic by our players, Rooney stifled by their laziness",fear,96,96
"@residentadvisor thanks for getting back to me, exemplary customer service for a loyal customer #jk #awful #residentadvisor #poorservice",fear,136,136
"@TheYoungEvans_ 'Kylie, you know me. I won't take no for answer for this kind of things...' *he would smirk and start on the crust.*",fear,132,132
@Nxrthstxr I think it's the daunting fact of the typical offer being those grades. Even though it's been proven not to be the case exactly,fear,138,138
"A liar an a bully for president? They say every vote matter , well I'm sorry you'll not get my vote until the year 2020",fear,119,119
Good start to the day I forgot to set my #alarm just as well it's #Friday ðŸ˜†,fear,78,78
"It's simple I get after two shots of espresso 'Grande, decaf, 130 degrees soy americano with extra foam' #barista #nightmare",fear,124,124
@sjgreer24 @cciedotnyc @Buttockus @ChrisCJackson @Bayonethics Have you read the OT and Pauline Epistles? They have countless horrid rules,fear,137,137
"@jody_paterson So I worry about emphasis on 'keeping family together' as a guiding principle, due to my own experiences",fear,119,119
"339:709 A local habitation and a name.\nSuch tricks hath strong imagination,\nThat, if it would but apprehend some joy,\n#AMNDBots",fear,130,130
"Was going to get a new #horror movie #tattoo tonight, but my artist flaked out on me for the 3rd time &amp; said he was done tattooing!",fear,135,135
Did you know I specialise in #anxiety and #panic attacks? Get in touch for all of my solutions for you. #Coventry,fear,113,113
@thebully10 does being a #bully make u feel like a #bigman? Cos it makes u a #twat,fear,82,82
Not sure that men can handle a woman that's got her crap together. #intimidation #independent,fear,93,93
We hesitate to #live our #dream because of some unknown #fear which actually does not exist.' #AqeelSyed\n\n#LifeisBeautiful #LiveWithPurpose,fear,141,141
Step out of your comfort zone. \nGo for risks.\nFace things you fear. \n\nThis is when life starts to happen.\n\n#cpd,fear,117,117
"@RoWillFindYou Eric couldn't help but laugh, though that made him wince in pain. It hurt. A lot. He just wanted to sit down somewhere â€”",fear,137,137
If Monday had a face I would punch it #monday #face #punch #fight #joke #like #firstworldproblems #need #coffee #asap #follow,fear,125,125
@Cory_Bonini AP didn't have a productive week 1 or 1st half against GB and Kalil is horrible! @Vikings D is its strongest asset currently.,fear,138,138
Wish I was a kid again. The only stressful part was whether Gabriella and Troy would get back together or not. #hsm2 #nightmare,fear,127,127
"Don't think I'll hesitate to run you over. Last time I checked, I still had 'Accident Forgiveness' on my insurance policy...",fear,124,124
"Fear blocks blessings, faith unlocks them. #ManUp #fear #faith",fear,62,62
"After a nervous couple of days test results now confirm my life will be no different whatsoever as the result of two actors divorcing, phew!",fear,140,140
"How is that in 2016, a 757 airplane does not have WiFi...ridiculous.#AmericanAirlines #americanairlinessucks #AATeam #horrible",fear,126,126
So depressing that it's darker so much earlier now,sadness,50,50
Got to be up in 4 hours to go back to work #cantsleep #excited,fear,62,62
@danielleelowell awe man I'm mad I'm sitting here already cutting tulle and ribbon already ðŸ˜‚,fear,95,95
The most important characteristic of leadership is the lack of . #activism #equity #revolution,fear,94,94
"Texans played horrible. Bad play calling, bad protection of the ball, bad coaching, bad defense, bad overall performance. #Texans",fear,129,129
"Transform your hardship(s) into a burning #desire to succeed. Never #fear #failure, without it there would be no #success. $SPX #FinTech",fear,136,136
Crossword puzzle is oat meals solitary respecting the flat out portentous nutrient rootstock re scruple failur...,fear,113,113
"The radio just told me Lady GaGa is going country, which is like if the Beatles decided to do opera singing for their final albums #awful",fear,137,137
@StephenKing\n\nStephen King never once spoke out about how the Left crushes #FreeSpeech in publishing world.\n\n #Trump #scifi #ccot #p2,fear,137,137
".@Tolumanda love it! so true. As @Deedeey_ taught me, fear can be an illusion. #coaching #courage",fear,97,97
New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it. #Rage,fear,109,109
The kid at the pool yelling is about to get a foot up his ass. #shutup #parents #kids #horrible,fear,95,95
How had Matty Dawson not scored there!!!!! #terrible,fear,52,52
@TJ_FASHO lmao clown my own hair I'm going to dread lmao,fear,56,56
I saw someone discourage someone from following their dreams. Just because you want to live in mediocrity doesn't mean someone else should.,fear,139,139
@SueWallace78 peanut butter???? You some kinda pervert?? #awful,fear,63,63
So glad I`m finally done with finals!,happy,37,37
This maybe a new start but it will always be align with the end. #forward,fear,73,73
"@CBSThisMorning @newsgirl123456 again, profiling DOESN'T discourage (September 20, 2016; 18:41 EDT) #TRUMP #FAIL",fear,112,112
"There's always that one song which makes you turn of the radio, as you'd rather sit in silence ðŸ˜¡",fear,99,99
@clairepilkingt2 oh god no that's awful mine don't last that long thank god. Thank you\n Xx,fear,91,91
Why is it when you nap during the day you are so comfortable but sleeping at night you'll never be as comfortable,fear,113,113
Season 3 of penny dreadful is on Netflix...well my afternoon is filled,fear,70,70
@BlairWitchMovie love new movie\n#BlairWitch #blairwitchproject #horror #HorrorMovies,fear,85,85
@EE your a joke I pay for data when I'm in Spain and you then text and say I've used up all my data #terrible service,fear,117,117
So grim being up at 6,sadness,21,21
Fosu-Mensa is having a nightmare 15 minutes. Difference between Premier League reserves and League 1 is still wide,fear,114,114
I really hate Mel and Sue. They think they're hilarious and they're just awful,fear,78,78
"@DeionSandersJr @DeionSanders so bad...Slash prices or send them to refugee camps, like team gear after they lose championships.",fear,128,128
@zavvi @zavvihelp only offering 6 moth warranty #ps4pro #truth #ripoff,fear,70,70
@Gibberman10 @ScottHoward42 any of y'all remember when MLB tried a futuristic jersey those were all #terrible,fear,109,109
@UCSMindfulness thank u so much! we just finished another #mindfulness film called #release about #anxiety - plz share!,fear,119,119
@TheDuranSite Russian mistrust of the U.S is well justified &amp; the precaution they've taken are very prudent.,fear,112,112
@NandosSA just received order from @OrderInSA &amp; the chips are under cooked &amp; half raw!!! Usually best part of the meal #notcool #terrible,fear,145,145
@rkuuleiq Fear is best/beast product of God/s. :) #aTheism #theism #biBle #christianity #hell #heaven #purgatory #psychology #jesus,fear,131,131
@SteveBryantArt I was pretty sure it was a Golden Ticket. Get a tour. Make a mistake. Something horrific will happen to you. Good day sir.,fear,138,138
#picoftheday : How...why... Really... !!\n #funny #picoftheday #lol #random #laugh #chair #of #despair #funnypics #virgin #cafe #i...,fear,133,133
I just want to say: social media isnâ€™t here to #bully that has to be #stopbullying ! Please be kind to eaxh other! #lovewins,fear,126,126
Don't let the behavior of others destroy ur inner peace.' -Dalai Lama @OWNTV #healing #depression #anxiety #intuition #meditation #book,fear,135,135
so how are you doing this morning ?,neutral,35,35
"Fuck being shy, I'm trying to be up in them thighs.",fear,51,51
If you really care like you state @flyfrontier @FrontierCare then I would seriously address sensitivity training to your employees,fear,130,130
@BartholomewD It's -terrible-! We're going to the local fish/chip place in Kirribilli,fear,85,85
Just want Saturday to be over but then again I want to do good #LSAT,fear,68,68
I've used Dey Know as my alarm clock song throughout college #RIPShawtyLo,fear,73,73
"When I walk in darkness of despondency, Sc.verses I've memorized shine a light in my heart. Ex: Lam 3:22-25 #despondency",fear,120,120
When someone tells you they're going to 'tear you apart' and all they have to say is 'why are you so tall?',fear,107,107
My fav #movies are #horror but they don't make them like they used too. Haven't seen a great one in years,fear,105,105
"Aberdeen st Johnstone, let's see who can punt it the furthest #awful",fear,68,68
"thank you for your concern, computer, but my last name isn't misspelled, it's just weird",fear,88,88
@realDonaldTrump @KellyannePolls New campaign slogan idea...'I know you are but what am I?' #Trump2016 #yourefired #deflect,fear,123,123
We're very busy #coding a whole network manager for #unity3d based on #steamworks networking. #gamedev #indiedev #3amDeadTime #game,fear,131,131
".@Tolumanda love it! so true. As @Deedeey_ taught me, fear can be an illusion. #coaching #fear #courage",fear,103,103
So hyped about E3. I wish I could go...,happy,39,39
Oh I get i see it's #TexasTech playing tonight not the #Texans #TNF #texansarebad #terrible,fear,91,91
Now ...what to do for the next hour while waiting for #OurGirl to start @BBCOne ?!,fear,82,82
@stevie7t Why does talksport sound like it's being broadcasted from someone's basement #quality #amateurs,fear,105,105
"@iSmashFizzle that's me all the time. I carry ginger candy, peppermint oil and sea-bands at all times",fear,101,101
"@CestLouLeLoup okay, not dead, but if I were, I'd come back to lovingly haunt your sweet asses",fear,94,94
@BBHOH #terrible Paul so deserved that win!!! #bbfail,fear,53,53
So i guess im stuck in the LOBBY,neutral,32,32
@alicemazzy he was more partisan on social issues a few years back; now he just concern trolls the center left as Chait does the far left,fear,137,137
Anyyyyone wanna go to fright fest with me on Friday night? ðŸ‘»,fear,63,63
"@DSDambuster just finally started #homefronttherevolution, what did you all do the story and gameplay??? #wasteofmoney",fear,118,118
"@GroundSwellCLE @ClevelandCNBC @KingJames @mavcarter @SpringHillEnt @boughb #revitalize #ClevelandHustles #daunting task, #hustle",fear,129,129
"@CursedRoyal I chuckle and shake my head, 'No that didn't bug me too much. I was still going to ask you but there's a lot you still don't--",fear,139,139
@Mickeyplyler @QualkTalk the refs are in GT's favor tonight.,fear,60,60
I have a job interview with @BarclaysUK in Loughborough next month !!!,fear,70,70
The most important characteristic of leadership is the lack of #fear. #activism #equity #revolution,fear,99,99
Can we start a 'get Chris Sutton off our tv campaign? Spread the work #pundit #noclue,fear,85,85
"@_stardust_3 unless your concern is people figuring out who you are for wtvr reason, I don't see why you shouldn't tweet about other things",fear,139,139
so I picked up my phone!!!' #shocking ðŸ˜³,fear,42,42
One more step in long work #visa process is over. Relief. Onto next step. #expat,fear,80,80
You don't know what to expect by Brendon's video lmao LA devotee video got me shook,fear,83,83
Are there any #horror sites that would be interested in my writing a guest article/review? Been really craving a literary outlet lately.,fear,136,136
yesterday i finished watching penny dreadful and from all the beautiful things i saw one question remains: were the writers HIM's fans?,fear,135,135
Ready for my sweet princess to arrive. I'll he 37 weeks this Saturday! #excited #nervous,fear,88,88
"2,034 words today #amwriting #horror #novel 42,080 'Magnitude' total so far. 25Kish to go.",fear,90,90
So I`m not seeing you this Saturday?,neutral,36,36
@moore_oliver it's funny how they can be in such a hurry but have plenty of time to stop and threaten people,fear,108,108
@Jchawes What is your favorite #horror movie? #ghosthunters,fear,59,59
@aIakazamjackass been better. It's really stupid don't worry,fear,60,60
@NandosSA just received order from @OrderInSA &amp; the chips are under cooked &amp; half raw!!! Usually best part of the meal #notcool,fear,135,135
"@TheMoosesAngel He looks down at his brother, a smile forming on his face. 'What? People fearing me?'",fear,101,101
So long as they hold your wine without tipping.,neutral,47,47
"Sir, my concern is not whether God is on our side; my greatest concern is to be on God's side, for God is always right.' - Abraham Lincoln",fear,138,138
Hahahah what a horrific penalty from bayer. 5 feet wide. Jesus,fear,62,62
"I polished my nails, but can't find the polish remover. It look like a 3yr old polished my nails lol #horrible",fear,110,110
so looking forward to your new album,happy,36,36
It's not going to break you it's just going to shake you,fear,56,56
@Joey7Barton I remember Joey slagging England player's off bringing out books after crap tournaments..same same..crap player,fear,124,124
@MichaelSalfino It still destroys Fear The Walking Dead. That show is horrible,fear,78,78
"#bestadvice from a #movienight, pickup the #phone &amp; #start dialing, no1 will knw a #startups #product #service if thy dnt tell the #world",fear,141,141
On the other side of fear lies freedom! - JB Glossinger #quote,fear,62,62
Howl at the moon with @HorrorSociety at @FatCatChicago next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED,fear,132,132
@lindseylouwho_ be nice if the Texans could hold onto the ball to give fuller and Hopkins a chance!!! #awful #TNF,fear,113,113
"As much as I want a normal little life.. It wouldn't suit me, I'd get restless, I need to just do what I want at all times to be happy ðŸ˜Š",fear,139,139
so lost i'm faded,sadness,17,17
"So much happier, despite my looming departure",happy,45,45
@mr_HAAAAN wow inadvertently horrible puns is definitely my thing,fear,65,65
This has #turned out #better then I expected admitting you tried to #intimidate ðŸ˜‚ðŸ˜‚ #cantstoplaughing I really can't and it's in #spokeword,fear,144,144
#aliens #zombie #gore #slash #ghost #sith #horror I love it all. ðŸ”ª,fear,69,69
Just want to be a dad so i can play kick the baby with my little one #southpark #mellogang #ghastly #edm #plur #dad #djlife #dj #producer,fear,137,137
"O you who have believed, fear Allah and believe in His Messenger; He will [then] give you a double portion of His mercy...' (Quran 57:28)",fear,137,137
So nervous I could puke,fear,23,23
"@RealMichaelKay Annoys me to about the Ortiz tribute too, how would the Oriole fans and organization feel if Yanks did that to them?",fear,132,132
today has been terrible but tonight will end better because I get to see Malik â¤ï¸,fear,85,85
"Wazza blocks Carrick's shot and then misses a sitter that Memphis, who was ready beside him, surely wouldve buried. Good start lol #MUFC",fear,136,136
Howl at the moon with @HorrorSociety at @FatCatChicago next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED #horror,fear,140,140
ACT 4 #anxiety &amp; #depression group. @livingwellihc beginning Mon October 17 for 6 weeks. Contact me to register now! #mindfulness #Halifax,fear,142,142
Shoutout to @VZWSupport for ruining my iPhone 7 order!!,fear,55,55
Confiaejce comes not from always being right but from not fearing to be wrong.-Peter T. Mcintyre,fear,96,96
"Wee cunts playing chappy in my street, got my shoes on so I can chase and scare the fuck out of them",fear,100,100
Unruly kids at 8am in the morning #nothanks ripping the flower beds up by the roots while their parents watch,fear,109,109
"Anytime @perezed gets near a mic, someone needs to smack him w a bat. @BBTN #marblesinmouth",fear,91,91
@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions,fear,131,131
@AOLUK @JamesHayr @TheDrum Anychance of addressing the communication I sent to you yesterday??? I still haven't had any contact,fear,127,127
@KateyKeegan now I'm really excited for November! Hope they're not all horrid chavs though ðŸ˜…,fear,95,95
So nice how Natalie taught Jameson 'why'!!!,happy,43,43
"@falklands_utd @mauriciomacri \nbecause distrust in life , Argentina has a lot of heart and this President is worth every vote.",fear,127,127
"@Just_Alasia I agree. Btw, have u seen Ep22, Granger, O? That was the episode when I knew Anna was coming back, the conversation at start.",fear,138,138
#Trends thread;'P)..it was in my #drafts&amp;now #posted 2 mins after my #birthday..so #close:'O!:''/...but anyway it #really was the #start of,fear,143,143
Look at this #massiah of #youngleader\n#Pakistan #massiah of,fear,60,60
So not pumped for this interview,fear,32,32
So not pumped for this interview #nervous,fear,41,41
Halloween party coming soon! #turnt #ruinT #lit #firesauce #hotsauce #mildsauce #getsauced #champagnedreams #scary #haunt #kittens,fear,130,130
@Mickeyplyler @QualkTalk the refs are in GT's favor tonight. #terrible,fear,70,70
@Rocks_n_Ropes Can't believe how rude your cashier was today when I was returning an item! Your customer service is slacking. #terrible,fear,135,135
so our bums really do look big it this,neutral,38,38
@GreensACT @ShaneRattenbury @carolinelec what about #publictransport to &amp; from #CanberraAirport. Most cities have. Mr Barr very #coy on.,fear,140,140
@eugenelaverty @WorldSBK all the best Moto GP is loosing a very talented rider,fear,78,78
@BBHOH #terrible Paul so deserved that win!!! #movie #ChildrenOfMen.\n\n#cages #refugees,fear,88,88
So that is different than normal how?,neutral,37,37
@TiganVarcolac &lt; feel this precious pleasure. 'Harder..' He whispered almost breathless and his index finger stroked along his waistband &gt;,fear,144,144
@WunderlistHelp are you guys still down? When can we go up?,fear,59,59
I remember when Rooney wanted to leave United and the fans threaten to kill the man and bare junk... wanna regretting that now? ðŸ˜‚ðŸ˜‚,fear,136,136
"Walk right through them! See way past them, and don't even hesitate running them over.",fear,86,86
Check out @VovimPrgel - From Scotland #gamer #YouTuber #vlogger #designer #animator #artist. TY for following The Wake #horrorfilm,fear,130,130
So the movie was 3-D and really gooood,happy,38,38
So treat your Mom`s like Queen`s cuz they are,happy,45,45
so true...and so poetic! beautiful,happy,34,34
so what cereal do you usually like?,neutral,35,35
oh yay old scientist builds himself a robot assistant and makes it look like a hot naked woman nothing alarming here,fear,116,116
No red card for Gordon there? The ref must be a Celtic fan as that was a shocking challenge.,fear,92,92
"@humeraslam @MehrTarar @sherryrehman , yes, already he spoke so many lies with timid body language. Baluchistan could have been his own trap",fear,140,140
@BBCTomEnglish @TimesSport And the dreadful Franglaise.,fear,55,55
@smb_ryan @Kamper10 I couldn't care less about #GOTHAM. I haven't watched it since the mid point of season 1.,fear,109,109
They used to laugh at her coz she couldn't afford a junky now they stare in awe while she is winning.,fear,101,101
@AlanAlanconway Same it's good but not great.Don't Breathe is the horror film of the month for me. My Fav horror film of the year (so far),fear,138,138
@SportsTraderIT Madrid is playing awful and no modric but 90 minutes in BernabÃ©u stadium are so so long. Viallreal never won there,fear,131,131
@97_aleix having a terrific game and not at all fazed #MCFC,fear,59,59
So you're unhappy?,sadness,18,18
No we didn't just bully our professor to move the Chem quiz to Monday ðŸ˜‚,fear,74,74
@OC_Transpo some weeks there are no problems but this week is unbelievable -- are you guys even running regular 12 buses? #solate,fear,129,129
so...i really want to be home right now.,happy,40,40
"@SalmonDelicious @bigdickkishibae I lost it at 18. Like, really not a big deal. Don't worry about trivial shit like that.",fear,121,121
Going to get myself a copy of @StephenKing's CUJO for an upcoming project that I can't talk about just yet. #amwriting,fear,118,118
"Regardless of your age or station in life, it all comes down to one simple truth: you just have to #start. - Jon Acuff #inspiring #quote",fear,136,136
@STLouis_RamsFan their whole team is limited when they're on the field.,fear,71,71
It was an #amazing #start to the first #fall day. Will it be an #Indiansummer,fear,77,77
Oh I get i see it's #TexasTech playing tonight not the #Texans #TNF #texansarebad,fear,81,81
This maybe a new start but it will always be align with the end. #start #forward,fear,80,80
"Don't let fear hold you back from being who you want to be. Use it's power to push you towards your goals. No more fear, just action. #fear",fear,139,139
"@astockeyWTAE @SonniAbatta she is terrific at her job, where is she headed-- I missed that?",fear,91,91
@JasonBHampton it's Bowers. I went and drove it for a while this evening,fear,72,72
@RockSolidShow @Pat_Francis #revolting cocks if you think I'm sexy!,fear,67,67
"How is that in 2016, a 757 airplane does not have WiFi...ridiculous. #AmericanAirlines #americanairlinessucks #AATeam",fear,117,117
Watched tna for the first time in a long time what the hell happened to the #hardyboys #impactonpop #wwe,fear,104,104
"My interview went well today, I can't wait to find out what happens. #excited #interview #jobinterview",fear,102,102
Fewer and fewer good horror offerings from Hollywood every year. Or have I just gotten too old for this shit?,fear,109,109
social was fun. Swam in the water in my boxers,happy,46,46
@1NatalieMaines Can you imagine being the person who has to spray tan him?,fear,74,74
"After Nawaz Sharif's speech on terrorism, Kejriwal is expected to talk on Governance.",fear,85,85
"â€œ Less sugar, more fruit.\n Less soda, more water.\n Less worry, more sleep.\n LESS WORDS, MORE ACTION.â€",fear,108,108
"Don't let fear hold you back from being who you want to be. Use it's power to push you towards your goals. No more fear, just action.",fear,133,133
"sold out in 6 stores, i don`t think so",neutral,38,38
Lady gaga fucking followed i have been waiting for this day for ages it fucking happened im shaking thank you so much @ladygaga â¤ï¸,fear,134,134
@STLouis_RamsFan their whole team is limited when they're on the field. #terrible,fear,81,81
@siomo @NEWSTALK1010 20 says he gets reelected..... #be,fear,55,55
"@cstonehoops Gonzaga not listed in the article but at 65/1 they have tremendous value, they are top10 team for sure, got everything you want",fear,140,140
wonder if at any point #BobMarley ever actually became #afraid of just how #high he'd gotten. :o #420,fear,101,101
new tires &amp; an alarm system on my car. fwm now!,fear,51,51
Good Morning!!!\n\n #leadership #healthcareIT #socialmedia #connector #ceo #writer #AI #EQ #security #bigdata #Growthhacking #tech,fear,130,130
Unbelievable from McDavid and Matthews. Lundqvist can do nothing but shake his head #WCH2016,fear,92,92
Some Erykah Badu to sedate me ðŸ’•,sadness,34,34
".@SimonNRicketts if you don't know what a patronus is, I don't think we should have to tell you",fear,95,95
"Hopefully I'll get this Best Buy job, and officaly #start my #streaming #career , working towards doing something I love #1DayAtaTime",fear,133,133
Everything youâ€™ve ever wanted is on the other side of fear. â€“George Addair #ThursdayThoughts #yourpushfactor #fear #life #quote,fear,131,131
"If you truly want more of God in your life, it requires letting go of some of the old things, to allow new things to flourish. #stop #start",fear,139,139
"@darwinwatersons @pennyfitzger31 @gumballwatter15 ok but why tomorrow a horrible day, my day was great!",fear,103,103
some great stuff on website today,happy,33,33
It's better to be wetter than it is to be dry' jesus christ Val don't be shy hen ðŸ˜‚ðŸ˜‚ #GBBO,fear,95,95
"$8 million in box office doesnt do this movie justice. Political or not, #SnowdenMovie is a terrific thriller and love story. @Snowden",fear,134,134
Thoroughly enjoying AHS tonight. #ahs #horror #americanhorrorstory,fear,66,66
@jessespector @nasboat old rich white religious guy supports republicans. Not shocking at all.,fear,94,94
Swear all of my guy friends are scaredy cats. You don't do horror movies. You don't do haunted houses. Wtf do you do then?,fear,122,122
@ntfc watched the cobblers loads this season how is gorre a pro footballler terrible,fear,84,84
"Everywhere I go, the air I breathe in tastes like home.' - @The_Currys #restless",fear,80,80
Everything youâ€™ve ever wanted is on the other side of fear. â€“George Addair #ThursdayThoughts #yourpushfactor #life #quote,fear,125,125
some people leave toilets in fucking grim states,sadness,48,48
"@OnyxFlare25 She chuckles, shaking her head. 'No...I just have a really vivid imagination, I guess. It happens when you meet someone&gt;",fear,136,136
How in the world did Nicole beat Paul?!?! #terrible #bb18 #BBFinale What was the jury thinking?? ðŸ˜³ðŸ˜³ðŸ˜³,fear,109,109
My view of the human being is as a dynamic expression of the Cosmos we exist within #humanism,fear,93,93
"@keprdad BTW, George W Bush left office in ,09. We have had terrific leadership under Barack Obama. Keep America Great.",fear,119,119
What's the most important thing you need to accomplish today? #onlinemarketing #solopreneur #start up #success,fear,110,110
I'm curious to know just how much money the original Air Bud made to justify the continuation of these awful sequels and spinoffs.,fear,130,130
Some serious hip shaking going on tonight ðŸ˜œ,fear,46,46
SOMEBODY ACTUALLY TOLD ME THAT!! LOL,neutral,36,36
@NHLexpertpicks @usahockey USA was embarrassing to watch. When was the last time you guys won a game..? #horrible #joke,fear,119,119
